FltNum,DptrDate,DptrTime,DptrStn,ArrvDate,ArrvTime,ArrvStn,Comp
FB775,8/18/2019,11:55,HOM,8/18/2019,13:50,NOU,C1F1
FB775,8/19/2019,11:55,HOM,8/19/2019,13:50,NOU,C1F1
FB775,8/1/2019,11:55,UDJ,8/1/2019,14:50,SXA,C1F1
FB775,8/2/2019,11:55,UDJ,8/2/2019,14:50,SXA,C1F1
FB1863,8/3/2019,11:55,UDJ,8/3/2019,14:50,SXA,C1F1
FB1863,8/4/2019,11:55,UDJ,8/4/2019,14:50,SXA,C1F1
FB1863,8/5/2019,11:55,UDJ,8/5/2019,14:50,SXA,C1F1
FB1863,8/6/2019,11:55,UDJ,8/6/2019,14:50,SXA,C1F1
FB1863,8/7/2019,11:55,UDJ,8/7/2019,14:50,SXA,C1F1
FB1863,8/8/2019,11:55,UDJ,8/8/2019,14:50,SXA,C1F1
FB1863,8/9/2019,11:55,UDJ,8/9/2019,14:50,SXA,C1F1
FB1863,8/10/2019,11:55,UDJ,8/10/2019,14:50,SXA,C1F1
FB1863,8/11/2019,11:55,UDJ,8/11/2019,14:50,SXA,C1F1
FB1863,8/12/2019,11:55,UDJ,8/12/2019,14:50,SXA,C1F1
FB1863,8/13/2019,11:55,UDJ,8/13/2019,14:50,SXA,C1F1
FB1863,8/14/2019,11:55,UDJ,8/14/2019,14:50,SXA,C1F1
FB1863,8/15/2019,11:55,UDJ,8/15/2019,14:50,SXA,C1F1
FB1863,8/17/2019,11:55,UDJ,8/17/2019,14:50,SXA,C1F1
FB1863,8/1/2019,11:55,TGD,8/1/2019,13:40,XSJ,C1F1
FB1863,8/2/2019,11:55,TGD,8/2/2019,13:40,XSJ,C1F1
FB623,8/1/2019,12:00,TGD,8/1/2019,13:05,HOM,C1F1
FB623,8/2/2019,12:00,TGD,8/2/2019,13:05,HOM,C1F1
FB23,8/1/2019,12:00,TGD,8/1/2019,13:35,HWX,C1F1
FB23,8/2/2019,12:00,TGD,8/2/2019,13:35,HWX,C1F1
FB635,8/1/2019,12:00,TGD,8/1/2019,14:50,MMY,C1F1
FB635,8/2/2019,12:00,TGD,8/2/2019,14:50,MMY,C1F1
FB87,8/3/2019,12:00,TGD,8/3/2019,14:50,MMY,C1F1
FB87,8/1/2019,12:00,TGD,8/1/2019,13:35,NOU,C1F1
FB87,8/2/2019,12:00,TGD,8/2/2019,13:35,NOU,C1F1
FB63,8/3/2019,12:00,TGD,8/3/2019,13:35,NOU,C1F1
FB63,8/1/2019,12:00,HOM,8/1/2019,13:15,TGD,C1F1
FB63,8/1/2019,12:00,SXA,8/1/2019,14:35,TGD,C1F1
FB24,8/2/2019,12:00,HOM,8/2/2019,13:15,TGD,C1F1
FB464,8/2/2019,12:00,SXA,8/2/2019,14:35,TGD,C1F1
FB24,8/3/2019,12:00,HOM,8/3/2019,13:15,TGD,C1F1
FB464,8/4/2019,12:00,HOM,8/4/2019,13:15,TGD,C1F1
FB24,8/5/2019,12:00,HOM,8/5/2019,13:15,TGD,C1F1
FB24,8/6/2019,12:00,HOM,8/6/2019,13:15,TGD,C1F1
FB24,8/7/2019,12:00,HOM,8/7/2019,13:15,TGD,C1F1
FB24,8/8/2019,12:00,HOM,8/8/2019,13:15,TGD,C1F1
FB24,8/9/2019,12:00,HOM,8/9/2019,13:15,TGD,C1F1
FB24,8/12/2019,12:00,HOM,8/12/2019,13:15,TGD,C1F1
FB24,8/16/2019,12:00,HOM,8/16/2019,13:15,TGD,C1F1
FB24,8/19/2019,12:00,HOM,8/19/2019,13:15,TGD,C1F1
FB24,8/20/2019,12:00,HOM,8/20/2019,13:15,TGD,C1F1
FB24,8/24/2019,12:00,HOM,8/24/2019,13:15,TGD,C1F1
FB24,8/26/2019,12:00,HOM,8/26/2019,13:15,TGD,C1F1
FB24,8/1/2019,12:05,TGD,8/1/2019,13:25,OAX,C1F1
FB24,8/2/2019,12:05,TGD,8/2/2019,13:25,OAX,C1F1
FB535,8/3/2019,12:05,TGD,8/3/2019,13:25,OAX,C1F1
FB535,8/1/2019,12:10,NOU,8/1/2019,13:55,GKS,C1F1
FB535,8/1/2019,12:15,TGD,8/1/2019,13:10,TAN,C1F1
FB706,8/2/2019,12:15,TGD,8/2/2019,13:10,TAN,C1F1
FB706,8/3/2019,12:15,TGD,8/3/2019,13:10,TAN,C1F1
FB1893,8/4/2019,12:15,TGD,8/4/2019,13:10,TAN,C1F1
FB1893,8/1/2019,12:15,YKJ,8/1/2019,13:40,TGD,C1F1
FB1893,8/2/2019,12:15,YKJ,8/2/2019,13:40,TGD,C1F1
FB1893,8/3/2019,12:15,YKJ,8/3/2019,13:40,TGD,C1F1
FB386,8/4/2019,12:15,YKJ,8/4/2019,13:40,TGD,C1F1
FB386,8/5/2019,12:15,YKJ,8/5/2019,13:40,TGD,C1F1
FB386,8/6/2019,12:15,YKJ,8/6/2019,13:40,TGD,C1F1
FB386,8/8/2019,12:15,YKJ,8/8/2019,13:40,TGD,C1F1
FB386,8/9/2019,12:15,YKJ,8/9/2019,13:40,TGD,C1F1
FB386,8/10/2019,12:15,YKJ,8/10/2019,13:40,TGD,C1F1
FB386,8/11/2019,12:15,YKJ,8/11/2019,13:40,TGD,C1F1
FB386,8/12/2019,12:15,YKJ,8/12/2019,13:40,TGD,C1F1
FB386,8/13/2019,12:15,YKJ,8/13/2019,13:40,TGD,C1F1
FB386,8/14/2019,12:15,YKJ,8/14/2019,13:40,TGD,C1F1
FB386,8/15/2019,12:15,YKJ,8/15/2019,13:40,TGD,C1F1
FB386,8/16/2019,12:15,YKJ,8/16/2019,13:40,TGD,C1F1
FB386,8/17/2019,12:15,YKJ,8/17/2019,13:40,TGD,C1F1
FB386,8/18/2019,12:15,YKJ,8/18/2019,13:40,TGD,C1F1
FB386,8/19/2019,12:15,YKJ,8/19/2019,13:40,TGD,C1F1
FB386,8/20/2019,12:15,YKJ,8/20/2019,13:40,TGD,C1F1
FB386,8/21/2019,12:15,YKJ,8/21/2019,13:40,TGD,C1F1
FB386,8/22/2019,12:15,YKJ,8/22/2019,13:40,TGD,C1F1
FB386,8/23/2019,12:15,YKJ,8/23/2019,13:40,TGD,C1F1
FB386,8/24/2019,12:15,YKJ,8/24/2019,13:40,TGD,C1F1
FB386,8/25/2019,12:15,YKJ,8/25/2019,13:40,TGD,C1F1
FB386,8/26/2019,12:15,YKJ,8/26/2019,13:40,TGD,C1F1
FB386,8/27/2019,12:15,YKJ,8/27/2019,13:40,TGD,C1F1
FB386,8/28/2019,12:15,YKJ,8/28/2019,13:40,TGD,C1F1
FB386,8/1/2019,12:15,TGD,8/1/2019,13:55,UTC,C1F1
FB386,8/2/2019,12:15,TGD,8/2/2019,13:55,UTC,C1F1
FB386,8/3/2019,12:15,TGD,8/3/2019,13:55,UTC,C1F1
FB377,8/4/2019,12:15,TGD,8/4/2019,13:55,UTC,C1F1
FB377,8/1/2019,12:20,FBX,8/1/2019,14:10,TGD,C1F1
FB377,8/2/2019,12:20,FBX,8/2/2019,14:10,TGD,C1F1
FB377,8/3/2019,12:20,FBX,8/3/2019,14:10,TGD,C1F1
FB252,8/4/2019,12:20,FBX,8/4/2019,14:10,TGD,C1F1
FB252,8/5/2019,12:20,FBX,8/5/2019,14:10,TGD,C1F1
FB252,8/6/2019,12:20,FBX,8/6/2019,14:10,TGD,C1F1
FB252,8/7/2019,12:20,FBX,8/7/2019,14:10,TGD,C1F1
FB252,8/8/2019,12:20,FBX,8/8/2019,14:10,TGD,C1F1
FB252,8/9/2019,12:20,FBX,8/9/2019,14:10,TGD,C1F1
FB252,8/10/2019,12:20,FBX,8/10/2019,14:10,TGD,C1F1
FB252,8/11/2019,12:20,FBX,8/11/2019,14:10,TGD,C1F1
FB252,8/1/2019,12:25,TGD,8/1/2019,13:50,MYJ,C1F1
FB252,8/2/2019,12:25,TGD,8/2/2019,13:50,MYJ,C1F1
FB252,8/3/2019,12:25,TGD,8/3/2019,13:50,MYJ,C1F1
FB589,8/4/2019,12:25,TGD,8/4/2019,13:50,MYJ,C1F1
FB589,8/5/2019,12:25,TGD,8/5/2019,13:50,MYJ,C1F1
FB589,8/6/2019,12:25,TGD,8/6/2019,13:50,MYJ,C1F1
FB589,8/8/2019,12:25,TGD,8/8/2019,13:50,MYJ,C1F1
FB589,8/1/2019,12:25,XMJ,8/1/2019,14:10,TGD,C1F1
FB589,8/2/2019,12:25,XMJ,8/2/2019,14:10,TGD,C1F1
FB589,8/3/2019,12:25,XMJ,8/3/2019,14:10,TGD,C1F1
FB646,8/4/2019,12:25,XMJ,8/4/2019,14:10,TGD,C1F1
FB646,8/5/2019,12:25,XMJ,8/5/2019,14:10,TGD,C1F1
FB646,8/6/2019,12:25,XMJ,8/6/2019,14:10,TGD,C1F1
FB646,8/7/2019,12:25,XMJ,8/7/2019,14:10,TGD,C1F1
FB646,8/8/2019,12:25,XMJ,8/8/2019,14:10,TGD,C1F1
FB646,8/9/2019,12:25,XMJ,8/9/2019,14:10,TGD,C1F1
FB646,8/10/2019,12:25,XMJ,8/10/2019,14:10,TGD,C1F1
FB646,8/11/2019,12:25,XMJ,8/11/2019,14:10,TGD,C1F1
FB646,8/12/2019,12:25,XMJ,8/12/2019,14:10,TGD,C1F1
FB646,8/13/2019,12:25,XMJ,8/13/2019,14:10,TGD,C1F1
FB646,8/14/2019,12:25,XMJ,8/14/2019,14:10,TGD,C1F1
FB646,8/15/2019,12:25,XMJ,8/15/2019,14:10,TGD,C1F1
FB646,8/16/2019,12:25,XMJ,8/16/2019,14:10,TGD,C1F1
FB646,8/17/2019,12:25,XMJ,8/17/2019,14:10,TGD,C1F1
FB646,8/18/2019,12:25,XMJ,8/18/2019,14:10,TGD,C1F1
FB646,8/19/2019,12:25,XMJ,8/19/2019,14:10,TGD,C1F1
FB646,8/20/2019,12:25,XMJ,8/20/2019,14:10,TGD,C1F1
FB646,8/21/2019,12:25,XMJ,8/21/2019,14:10,TGD,C1F1
FB646,8/22/2019,12:25,XMJ,8/22/2019,14:10,TGD,C1F1
FB646,8/23/2019,12:25,XMJ,8/23/2019,14:10,TGD,C1F1
FB646,8/24/2019,12:25,XMJ,8/24/2019,14:10,TGD,C1F1
FB646,8/25/2019,12:25,XMJ,8/25/2019,14:10,TGD,C1F1
FB646,8/26/2019,12:25,XMJ,8/26/2019,14:10,TGD,C1F1
FB646,8/27/2019,12:25,XMJ,8/27/2019,14:10,TGD,C1F1
FB646,8/28/2019,12:25,XMJ,8/28/2019,14:10,TGD,C1F1
FB646,8/29/2019,12:25,XMJ,8/29/2019,14:10,TGD,C1F1
FB646,8/1/2019,12:30,NOU,8/1/2019,14:05,TGD,C1F1
FB646,8/1/2019,12:30,SHO,8/1/2019,14:05,TGD,C1F1
FB646,8/2/2019,12:30,SHO,8/2/2019,14:05,TGD,C1F1
FB62,8/3/2019,12:30,SHO,8/3/2019,14:05,TGD,C1F1
FB796,8/4/2019,12:30,SHO,8/4/2019,14:05,TGD,C1F1
FB796,8/5/2019,12:30,SHO,8/5/2019,14:05,TGD,C1F1
FB796,8/6/2019,12:30,SHO,8/6/2019,14:05,TGD,C1F1
FB796,8/7/2019,12:30,SHO,8/7/2019,14:05,TGD,C1F1
FB796,8/8/2019,12:30,SHO,8/8/2019,14:05,TGD,C1F1
FB796,8/9/2019,12:30,SHO,8/9/2019,14:05,TGD,C1F1
FB796,8/10/2019,12:30,SHO,8/10/2019,14:05,TGD,C1F1
FB796,8/11/2019,12:30,SHO,8/11/2019,14:05,TGD,C1F1
FB796,8/12/2019,12:30,SHO,8/12/2019,14:05,TGD,C1F1
FB796,8/13/2019,12:30,SHO,8/13/2019,14:05,TGD,C1F1
FB796,8/14/2019,12:30,SHO,8/14/2019,14:05,TGD,C1F1
FB796,8/15/2019,12:30,SHO,8/15/2019,14:05,TGD,C1F1
FB796,8/16/2019,12:30,SHO,8/16/2019,14:05,TGD,C1F1
FB796,8/17/2019,12:30,SHO,8/17/2019,14:05,TGD,C1F1
FB796,8/19/2019,12:30,SHO,8/19/2019,14:05,TGD,C1F1
FB796,8/20/2019,12:30,SHO,8/20/2019,14:05,TGD,C1F1
FB796,8/21/2019,12:30,SHO,8/21/2019,14:05,TGD,C1F1
FB796,8/22/2019,12:30,SHO,8/22/2019,14:05,TGD,C1F1
FB796,8/23/2019,12:30,SHO,8/23/2019,14:05,TGD,C1F1
FB796,8/24/2019,12:30,SHO,8/24/2019,14:05,TGD,C1F1
FB796,8/25/2019,12:30,SHO,8/25/2019,14:05,TGD,C1F1
FB796,8/26/2019,12:30,SHO,8/26/2019,14:05,TGD,C1F1
FB796,8/27/2019,12:30,SHO,8/27/2019,14:05,TGD,C1F1
FB796,8/28/2019,12:30,SHO,8/28/2019,14:05,TGD,C1F1
FB796,8/29/2019,12:30,SHO,8/29/2019,14:05,TGD,C1F1
FB796,8/2/2019,12:30,TGD,8/2/2019,13:50,TXD,C1F1
FB796,8/3/2019,12:30,TGD,8/3/2019,13:50,TXD,C1F1
FB796,8/4/2019,12:30,TGD,8/4/2019,13:50,TXD,C1F1
FB62,8/5/2019,12:30,TGD,8/5/2019,13:50,TXD,C1F1
FB555,8/8/2019,12:30,TGD,8/8/2019,13:50,TXD,C1F1
FB555,8/9/2019,12:30,TGD,8/9/2019,13:50,TXD,C1F1
FB555,8/1/2019,12:35,TGD,8/1/2019,14:20,FBX,C1F1
FB555,8/2/2019,12:35,TGD,8/2/2019,14:20,FBX,C1F1
FB555,8/3/2019,12:35,TGD,8/3/2019,14:20,FBX,C1F1
FB555,8/4/2019,12:35,TGD,8/4/2019,14:20,FBX,C1F1
FB253,8/5/2019,12:35,TGD,8/5/2019,14:20,FBX,C1F1
FB253,8/6/2019,12:35,TGD,8/6/2019,14:20,FBX,C1F1
FB253,8/7/2019,12:35,TGD,8/7/2019,14:20,FBX,C1F1
FB253,8/8/2019,12:35,TGD,8/8/2019,14:20,FBX,C1F1
FB253,8/9/2019,12:35,TGD,8/9/2019,14:20,FBX,C1F1
FB253,8/1/2019,12:35,SXJ,8/1/2019,13:55,TGD,C1F1
FB253,8/2/2019,12:35,SXJ,8/2/2019,13:55,TGD,C1F1
FB253,8/3/2019,12:35,SXJ,8/3/2019,13:55,TGD,C1F1
FB253,8/4/2019,12:35,SXJ,8/4/2019,13:55,TGD,C1F1
FB656,8/5/2019,12:35,SXJ,8/5/2019,13:55,TGD,C1F1
FB656,8/6/2019,12:35,SXJ,8/6/2019,13:55,TGD,C1F1
FB656,8/7/2019,12:35,SXJ,8/7/2019,13:55,TGD,C1F1
FB656,8/8/2019,12:35,SXJ,8/8/2019,13:55,TGD,C1F1
FB656,8/9/2019,12:35,SXJ,8/9/2019,13:55,TGD,C1F1
FB656,8/10/2019,12:35,SXJ,8/10/2019,13:55,TGD,C1F1
FB656,8/11/2019,12:35,SXJ,8/11/2019,13:55,TGD,C1F1
FB656,8/12/2019,12:35,SXJ,8/12/2019,13:55,TGD,C1F1
FB656,8/13/2019,12:35,SXJ,8/13/2019,13:55,TGD,C1F1
FB656,8/14/2019,12:35,SXJ,8/14/2019,13:55,TGD,C1F1
FB656,8/15/2019,12:35,SXJ,8/15/2019,13:55,TGD,C1F1
FB656,8/16/2019,12:35,SXJ,8/16/2019,13:55,TGD,C1F1
FB656,8/17/2019,12:35,SXJ,8/17/2019,13:55,TGD,C1F1
FB656,8/18/2019,12:35,SXJ,8/18/2019,13:55,TGD,C1F1
FB656,8/19/2019,12:35,SXJ,8/19/2019,13:55,TGD,C1F1
FB656,8/20/2019,12:35,SXJ,8/20/2019,13:55,TGD,C1F1
FB656,8/21/2019,12:35,SXJ,8/21/2019,13:55,TGD,C1F1
FB656,8/22/2019,12:35,SXJ,8/22/2019,13:55,TGD,C1F1
FB656,8/23/2019,12:35,SXJ,8/23/2019,13:55,TGD,C1F1
FB656,8/24/2019,12:35,SXJ,8/24/2019,13:55,TGD,C1F1
FB656,8/25/2019,12:35,SXJ,8/25/2019,13:55,TGD,C1F1
FB656,8/26/2019,12:35,SXJ,8/26/2019,13:55,TGD,C1F1
FB656,8/27/2019,12:35,SXJ,8/27/2019,13:55,TGD,C1F1
FB656,8/28/2019,12:35,SXJ,8/28/2019,13:55,TGD,C1F1
FB656,8/1/2019,12:40,SXA,8/1/2019,14:25,FBX,C1F1
FB656,8/2/2019,12:40,SXA,8/2/2019,14:25,FBX,C1F1
FB656,8/3/2019,12:40,SXA,8/3/2019,14:25,FBX,C1F1
FB656,8/1/2019,12:45,SXA,8/1/2019,15:20,TGD,C1F1
FB1208,8/2/2019,12:45,SXA,8/2/2019,15:20,TGD,C1F1
FB1208,8/3/2019,12:45,SXA,8/3/2019,15:20,TGD,C1F1
FB1208,8/4/2019,12:45,SXA,8/4/2019,15:20,TGD,C1F1
FB996,8/5/2019,12:45,SXA,8/5/2019,15:20,TGD,C1F1
FB996,8/8/2019,12:45,SXA,8/8/2019,15:20,TGD,C1F1
FB996,8/1/2019,12:50,UYS,8/1/2019,13:55,TGD,C1F1
FB996,8/2/2019,12:50,UYS,8/2/2019,13:55,TGD,C1F1
FB996,8/3/2019,12:50,UYS,8/3/2019,13:55,TGD,C1F1
FB996,8/4/2019,12:50,UYS,8/4/2019,13:55,TGD,C1F1
FB398,8/5/2019,12:50,UYS,8/5/2019,13:55,TGD,C1F1
FB398,8/6/2019,12:50,UYS,8/6/2019,13:55,TGD,C1F1
FB398,8/7/2019,12:50,UYS,8/7/2019,13:55,TGD,C1F1
FB398,8/8/2019,12:50,UYS,8/8/2019,13:55,TGD,C1F1
FB398,8/9/2019,12:50,UYS,8/9/2019,13:55,TGD,C1F1
FB398,8/10/2019,12:50,UYS,8/10/2019,13:55,TGD,C1F1
FB398,8/11/2019,12:50,UYS,8/11/2019,13:55,TGD,C1F1
FB398,8/12/2019,12:50,UYS,8/12/2019,13:55,TGD,C1F1
FB398,8/13/2019,12:50,UYS,8/13/2019,13:55,TGD,C1F1
FB398,8/14/2019,12:50,UYS,8/14/2019,13:55,TGD,C1F1
FB398,8/15/2019,12:50,UYS,8/15/2019,13:55,TGD,C1F1
FB398,8/16/2019,12:50,UYS,8/16/2019,13:55,TGD,C1F1
FB398,8/17/2019,12:50,UYS,8/17/2019,13:55,TGD,C1F1
FB398,8/18/2019,12:50,UYS,8/18/2019,13:55,TGD,C1F1
FB398,8/19/2019,12:50,UYS,8/19/2019,13:55,TGD,C1F1
FB398,8/20/2019,12:50,UYS,8/20/2019,13:55,TGD,C1F1
FB398,8/21/2019,12:50,UYS,8/21/2019,13:55,TGD,C1F1
FB398,8/22/2019,12:50,UYS,8/22/2019,13:55,TGD,C1F1
FB398,8/23/2019,12:50,UYS,8/23/2019,13:55,TGD,C1F1
FB398,8/24/2019,12:50,UYS,8/24/2019,13:55,TGD,C1F1
FB398,8/25/2019,12:50,UYS,8/25/2019,13:55,TGD,C1F1
FB398,8/26/2019,12:50,UYS,8/26/2019,13:55,TGD,C1F1
FB398,8/27/2019,12:50,UYS,8/27/2019,13:55,TGD,C1F1
FB398,8/28/2019,12:50,UYS,8/28/2019,13:55,TGD,C1F1
FB398,8/29/2019,12:50,UYS,8/29/2019,13:55,TGD,C1F1
FB398,8/1/2019,12:55,TGD,8/1/2019,15:30,SXA,C1F1
FB398,8/2/2019,12:55,TGD,8/2/2019,15:30,SXA,C1F1
FB398,8/3/2019,12:55,TGD,8/3/2019,15:30,SXA,C1F1
FB398,8/4/2019,12:55,TGD,8/4/2019,15:30,SXA,C1F1
FB473,8/5/2019,12:55,TGD,8/5/2019,15:30,SXA,C1F1
FB473,8/6/2019,12:55,TGD,8/6/2019,15:30,SXA,C1F1
FB473,8/7/2019,12:55,TGD,8/7/2019,15:30,SXA,C1F1
FB473,8/8/2019,12:55,TGD,8/8/2019,15:30,SXA,C1F1
FB473,8/9/2019,12:55,TGD,8/9/2019,15:30,SXA,C1F1
FB473,8/10/2019,12:55,TGD,8/10/2019,15:30,SXA,C1F1
FB473,8/11/2019,12:55,TGD,8/11/2019,15:30,SXA,C1F1
FB473,8/12/2019,12:55,TGD,8/12/2019,15:30,SXA,C1F1
FB473,8/1/2019,12:55,HOM,8/1/2019,14:05,XSJ,C1F1
FB473,8/1/2019,13:00,TGD,8/1/2019,14:05,HOM,C1F1
FB473,8/2/2019,13:00,TGD,8/2/2019,14:05,HOM,C1F1
FB473,8/3/2019,13:00,TGD,8/3/2019,14:05,HOM,C1F1
FB545,8/4/2019,13:00,TGD,8/4/2019,14:05,HOM,C1F1
FB25,8/5/2019,13:00,TGD,8/5/2019,14:05,HOM,C1F1
FB25,8/6/2019,13:00,TGD,8/6/2019,14:05,HOM,C1F1
FB25,8/7/2019,13:00,TGD,8/7/2019,14:05,HOM,C1F1
FB25,8/8/2019,13:00,TGD,8/8/2019,14:05,HOM,C1F1
FB25,8/9/2019,13:00,TGD,8/9/2019,14:05,HOM,C1F1
FB25,8/10/2019,13:00,TGD,8/10/2019,14:05,HOM,C1F1
FB25,8/11/2019,13:00,TGD,8/11/2019,14:05,HOM,C1F1
FB25,8/12/2019,13:00,TGD,8/12/2019,14:05,HOM,C1F1
FB25,8/13/2019,13:00,TGD,8/13/2019,14:05,HOM,C1F1
FB25,8/14/2019,13:00,TGD,8/14/2019,14:05,HOM,C1F1
FB25,8/15/2019,13:00,TGD,8/15/2019,14:05,HOM,C1F1
FB25,8/16/2019,13:00,TGD,8/16/2019,14:05,HOM,C1F1
FB25,8/17/2019,13:00,TGD,8/17/2019,14:05,HOM,C1F1
FB25,8/1/2019,13:00,TGD,8/1/2019,14:35,NOU,C1F1
FB25,8/2/2019,13:00,TGD,8/2/2019,14:35,NOU,C1F1
FB25,8/3/2019,13:00,TGD,8/3/2019,14:35,NOU,C1F1
FB25,8/4/2019,13:00,TGD,8/4/2019,14:35,NOU,C1F1
FB65,8/5/2019,13:00,TGD,8/5/2019,14:35,NOU,C1F1
FB65,8/6/2019,13:00,TGD,8/6/2019,14:35,NOU,C1F1
FB65,8/7/2019,13:00,TGD,8/7/2019,14:35,NOU,C1F1
FB65,8/8/2019,13:00,TGD,8/8/2019,14:35,NOU,C1F1
FB65,8/9/2019,13:00,TGD,8/9/2019,14:35,NOU,C1F1
FB65,8/10/2019,13:00,TGD,8/10/2019,14:35,NOU,C1F1
FB65,8/11/2019,13:00,TGD,8/11/2019,14:35,NOU,C1F1
FB65,8/12/2019,13:00,TGD,8/12/2019,14:35,NOU,C1F1
FB65,8/13/2019,13:00,TGD,8/13/2019,14:35,NOU,C1F1
FB65,8/14/2019,13:00,TGD,8/14/2019,14:35,NOU,C1F1
FB65,8/15/2019,13:00,TGD,8/15/2019,14:35,NOU,C1F1
FB65,8/16/2019,13:00,TGD,8/16/2019,14:35,NOU,C1F1
FB65,8/17/2019,13:00,TGD,8/17/2019,14:35,NOU,C1F1
FB65,8/18/2019,13:00,TGD,8/18/2019,14:35,NOU,C1F1
FB65,8/1/2019,13:00,HOM,8/1/2019,14:15,TGD,C1F1
FB65,8/1/2019,13:00,THJ,8/1/2019,14:25,TGD,C1F1
FB65,8/1/2019,13:00,BCJ,8/1/2019,14:40,TGD,C1F1
FB65,8/2/2019,13:00,HOM,8/2/2019,14:15,TGD,C1F1
FB26,8/2/2019,13:00,THJ,8/2/2019,14:25,TGD,C1F1
FB678,8/2/2019,13:00,BCJ,8/2/2019,14:40,TGD,C1F1
FB696,8/3/2019,13:00,HOM,8/3/2019,14:15,TGD,C1F1
FB26,8/3/2019,13:00,THJ,8/3/2019,14:25,TGD,C1F1
FB678,8/3/2019,13:00,BCJ,8/3/2019,14:40,TGD,C1F1
FB696,8/4/2019,13:00,HOM,8/4/2019,14:15,TGD,C1F1
FB26,8/4/2019,13:00,THJ,8/4/2019,14:25,TGD,C1F1
FB678,8/4/2019,13:00,BCJ,8/4/2019,14:40,TGD,C1F1
FB696,8/5/2019,13:00,HOM,8/5/2019,14:15,TGD,C1F1
FB26,8/5/2019,13:00,THJ,8/5/2019,14:25,TGD,C1F1
FB678,8/5/2019,13:00,BCJ,8/5/2019,14:40,TGD,C1F1
FB696,8/6/2019,13:00,HOM,8/6/2019,14:15,TGD,C1F1
FB26,8/6/2019,13:00,THJ,8/6/2019,14:25,TGD,C1F1
FB678,8/6/2019,13:00,BCJ,8/6/2019,14:40,TGD,C1F1
FB696,8/7/2019,13:00,HOM,8/7/2019,14:15,TGD,C1F1
FB26,8/7/2019,13:00,THJ,8/7/2019,14:25,TGD,C1F1
FB678,8/7/2019,13:00,BCJ,8/7/2019,14:40,TGD,C1F1
FB696,8/8/2019,13:00,HOM,8/8/2019,14:15,TGD,C1F1
FB26,8/8/2019,13:00,THJ,8/8/2019,14:25,TGD,C1F1
FB678,8/8/2019,13:00,BCJ,8/8/2019,14:40,TGD,C1F1
FB696,8/9/2019,13:00,HOM,8/9/2019,14:15,TGD,C1F1
FB26,8/9/2019,13:00,THJ,8/9/2019,14:25,TGD,C1F1
FB678,8/9/2019,13:00,BCJ,8/9/2019,14:40,TGD,C1F1
FB696,8/10/2019,13:00,HOM,8/10/2019,14:15,TGD,C1F1
FB26,8/10/2019,13:00,THJ,8/10/2019,14:25,TGD,C1F1
FB678,8/10/2019,13:00,BCJ,8/10/2019,14:40,TGD,C1F1
FB696,8/11/2019,13:00,HOM,8/11/2019,14:15,TGD,C1F1
FB26,8/11/2019,13:00,THJ,8/11/2019,14:25,TGD,C1F1
FB678,8/11/2019,13:00,BCJ,8/11/2019,14:40,TGD,C1F1
FB696,8/12/2019,13:00,HOM,8/12/2019,14:15,TGD,C1F1
FB26,8/12/2019,13:00,THJ,8/12/2019,14:25,TGD,C1F1
FB678,8/12/2019,13:00,BCJ,8/12/2019,14:40,TGD,C1F1
FB696,8/13/2019,13:00,HOM,8/13/2019,14:15,TGD,C1F1
FB26,8/13/2019,13:00,THJ,8/13/2019,14:25,TGD,C1F1
FB678,8/13/2019,13:00,BCJ,8/13/2019,14:40,TGD,C1F1
FB696,8/14/2019,13:00,HOM,8/14/2019,14:15,TGD,C1F1
FB26,8/14/2019,13:00,THJ,8/14/2019,14:25,TGD,C1F1
FB678,8/14/2019,13:00,BCJ,8/14/2019,14:40,TGD,C1F1
FB696,8/15/2019,13:00,HOM,8/15/2019,14:15,TGD,C1F1
FB26,8/15/2019,13:00,THJ,8/15/2019,14:25,TGD,C1F1
FB678,8/15/2019,13:00,BCJ,8/15/2019,14:40,TGD,C1F1
FB696,8/16/2019,13:00,HOM,8/16/2019,14:15,TGD,C1F1
FB26,8/16/2019,13:00,THJ,8/16/2019,14:25,TGD,C1F1
FB678,8/16/2019,13:00,BCJ,8/16/2019,14:40,TGD,C1F1
FB696,8/17/2019,13:00,HOM,8/17/2019,14:15,TGD,C1F1
FB26,8/17/2019,13:00,THJ,8/17/2019,14:25,TGD,C1F1
FB678,8/17/2019,13:00,BCJ,8/17/2019,14:40,TGD,C1F1
FB696,8/18/2019,13:00,HOM,8/18/2019,14:15,TGD,C1F1
FB26,8/18/2019,13:00,THJ,8/18/2019,14:25,TGD,C1F1
FB678,8/18/2019,13:00,BCJ,8/18/2019,14:40,TGD,C1F1
FB696,8/19/2019,13:00,HOM,8/19/2019,14:15,TGD,C1F1
FB26,8/19/2019,13:00,THJ,8/19/2019,14:25,TGD,C1F1
FB678,8/19/2019,13:00,BCJ,8/19/2019,14:40,TGD,C1F1
FB696,8/20/2019,13:00,HOM,8/20/2019,14:15,TGD,C1F1
FB26,8/20/2019,13:00,THJ,8/20/2019,14:25,TGD,C1F1
FB678,8/20/2019,13:00,BCJ,8/20/2019,14:40,TGD,C1F1
FB696,8/21/2019,13:00,HOM,8/21/2019,14:15,TGD,C1F1
FB26,8/21/2019,13:00,THJ,8/21/2019,14:25,TGD,C1F1
